strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
1401877,linear_regression,84.78663018084315,0.32508972934537544,1020,254,"['distance', 'vertical', 'grade']"
1401877,random_forest_regressor,83.705551587985,0.15862684642782232,1020,254,"['distance', 'vertical', 'grade']"
1401877,xgboost,93.5178840637207,0.16791785657405853,1020,254,"['distance', 'vertical', 'grade']"
14553572,linear_regression,59.82729275446822,0.2764699082602712,1145,286,"['distance', 'vertical', 'grade']"
14553572,random_forest_regressor,103.50184052067269,0.12020154430796412,1145,286,"['distance', 'vertical', 'grade']"
14553572,xgboost,113.76516952514649,0.16365009248256684,1145,286,"['distance', 'vertical', 'grade']"
288335,linear_regression,74.80111382419327,0.290354005372769,1076,268,"['distance', 'vertical', 'grade']"
288335,random_forest_regressor,72.01345546640994,0.14662041624574942,1076,268,"['distance', 'vertical', 'grade']"
288335,xgboost,79.19381256103516,0.15406835377216338,1076,268,"['distance', 'vertical', 'grade']"
1850959,linear_regression,93.15783577474666,0.35195432413729905,892,223,"['distance', 'vertical', 'grade']"
1850959,random_forest_regressor,95.77560353002052,0.14719077700205124,892,223,"['distance', 'vertical', 'grade']"
1850959,xgboost,101.81282958984374,0.19747426211833954,892,223,"['distance', 'vertical', 'grade']"
12427912,linear_regression,108.3236013744885,0.23384931903952055,614,153,"['distance', 'vertical', 'grade']"
12427912,random_forest_regressor,98.7121644177137,0.18114984104164883,614,153,"['distance', 'vertical', 'grade']"
12427912,xgboost,96.50809936523437,0.2002211332321167,614,153,"['distance', 'vertical', 'grade']"
6973093,linear_regression,47.990371099124886,0.28157250615111906,1036,258,"['distance', 'vertical', 'grade']"
6973093,random_forest_regressor,61.801530399518356,0.11842916778064061,1036,258,"['distance', 'vertical', 'grade']"
6973093,xgboost,42.35009536743164,0.1205188736319542,1036,258,"['distance', 'vertical', 'grade']"
1662541,linear_regression,87.65993618897889,0.32042124945751455,944,235,"['distance', 'vertical', 'grade']"
1662541,random_forest_regressor,78.96763362781505,0.14571216928759645,944,235,"['distance', 'vertical', 'grade']"
1662541,xgboost,73.84044342041015,0.16807923913002015,944,235,"['distance', 'vertical', 'grade']"
4049155,linear_regression,46.0451897250588,0.277406989072639,220,54,"['distance', 'vertical', 'grade']"
4049155,random_forest_regressor,63.66527176845748,0.1741673996921767,220,54,"['distance', 'vertical', 'grade']"
4049155,xgboost,55.398291397094724,0.17300649285316466,220,54,"['distance', 'vertical', 'grade']"
12772912,linear_regression,104.66253462226618,0.2693493291454466,244,60,"['distance', 'vertical', 'grade']"
12772912,random_forest_regressor,124.0546883626942,0.21344968795523256,244,60,"['distance', 'vertical', 'grade']"
12772912,xgboost,104.4235824584961,0.2878216356039047,244,60,"['distance', 'vertical', 'grade']"
557974,linear_regression,106.65711609177797,0.3390403304247309,456,114,"['distance', 'vertical', 'grade']"
557974,random_forest_regressor,121.84913438398549,0.18183864745853762,456,114,"['distance', 'vertical', 'grade']"
557974,xgboost,127.57366561889648,0.26497101187705996,456,114,"['distance', 'vertical', 'grade']"
3905720,linear_regression,45.12539684728425,0.2362875310388331,1134,283,"['distance', 'vertical', 'grade']"
3905720,random_forest_regressor,56.256104752449005,0.13335128216913825,1134,283,"['distance', 'vertical', 'grade']"
3905720,xgboost,57.156218719482425,0.15111481249332429,1134,283,"['distance', 'vertical', 'grade']"
3249116,linear_regression,42.16958714457303,0.23313772572476948,1146,286,"['distance', 'vertical', 'grade']"
3249116,random_forest_regressor,58.64680269727022,0.1304014167958651,1146,286,"['distance', 'vertical', 'grade']"
3249116,xgboost,62.27242584228516,0.1641353636980057,1146,286,"['distance', 'vertical', 'grade']"
440227,linear_regression,51.36904921214875,0.28376359027388603,976,244,"['distance', 'vertical', 'grade']"
440227,random_forest_regressor,65.60422967857161,0.12312042381931645,976,244,"['distance', 'vertical', 'grade']"
440227,xgboost,74.85361289978027,0.13529702723026277,976,244,"['distance', 'vertical', 'grade']"
1809256,linear_regression,78.61061730527068,0.28956992181569746,1099,274,"['distance', 'vertical', 'grade']"
1809256,random_forest_regressor,69.3359456276431,0.1574330935500574,1099,274,"['distance', 'vertical', 'grade']"
1809256,xgboost,64.20634651184082,0.1807569682598114,1099,274,"['distance', 'vertical', 'grade']"
34780520,linear_regression,49.02348615767821,0.2600458522089973,704,175,"['distance', 'vertical', 'grade']"
34780520,random_forest_regressor,47.87576363223873,0.13701445325556597,704,175,"['distance', 'vertical', 'grade']"
34780520,xgboost,50.69298095703125,0.15442325174808502,704,175,"['distance', 'vertical', 'grade']"
1366105,linear_regression,59.722330761246965,0.2654894380498999,8,2,"['distance', 'vertical', 'grade']"
1366105,random_forest_regressor,178.99001117377756,0.873960156332736,8,2,"['distance', 'vertical', 'grade']"
1366105,xgboost,130.06434326171876,0.7228348612785339,8,2,"['distance', 'vertical', 'grade']"
31599656,linear_regression,86.2949717565742,0.3539935849545844,1004,250,"['distance', 'vertical', 'grade']"
31599656,random_forest_regressor,89.49477695685275,0.14599219684923975,1004,250,"['distance', 'vertical', 'grade']"
31599656,xgboost,103.3642807006836,0.1837336927652359,1004,250,"['distance', 'vertical', 'grade']"
25495602,linear_regression,51.0995403276459,0.24729887444698603,743,185,"['distance', 'vertical', 'grade']"
25495602,random_forest_regressor,144.33663609480698,0.1597075772401672,743,185,"['distance', 'vertical', 'grade']"
25495602,xgboost,128.34669494628906,0.18861338198184968,743,185,"['distance', 'vertical', 'grade']"
1978998,linear_regression,54.95993997595012,0.22589237213685648,1159,289,"['distance', 'vertical', 'grade']"
1978998,random_forest_regressor,120.36707404954943,0.12302882321107786,1159,289,"['distance', 'vertical', 'grade']"
1978998,xgboost,100.3986717224121,0.1290966510772705,1159,289,"['distance', 'vertical', 'grade']"
28980231,linear_regression,38.70654099719219,0.2353110092437413,733,183,"['distance', 'vertical', 'grade']"
28980231,random_forest_regressor,35.17900997765226,0.1196684084438149,733,183,"['distance', 'vertical', 'grade']"
28980231,xgboost,35.76457824707031,0.14344967603683473,733,183,"['distance', 'vertical', 'grade']"
19286143,linear_regression,76.32887466739312,0.2813202540365705,718,179,"['distance', 'vertical', 'grade']"
19286143,random_forest_regressor,61.71774175515095,0.13685005395686772,718,179,"['distance', 'vertical', 'grade']"
19286143,xgboost,57.80735397338867,0.13388624042272568,718,179,"['distance', 'vertical', 'grade']"
1419979,linear_regression,36.54903067621049,0.2501599128568914,1326,331,"['distance', 'vertical', 'grade']"
1419979,random_forest_regressor,51.58664216663878,0.11941593076352819,1326,331,"['distance', 'vertical', 'grade']"
1419979,xgboost,55.94615707397461,0.13331364542245866,1326,331,"['distance', 'vertical', 'grade']"
7310716,linear_regression,98.04696474382578,0.3624298567858394,720,179,"['distance', 'vertical', 'grade']"
7310716,random_forest_regressor,100.09951416708243,0.17205383102357238,720,179,"['distance', 'vertical', 'grade']"
7310716,xgboost,104.04173736572265,0.20235673785209657,720,179,"['distance', 'vertical', 'grade']"
13125039,linear_regression,63.5547694455826,0.29561692987020816,621,155,"['distance', 'vertical', 'grade']"
13125039,random_forest_regressor,52.97558943132882,0.1244037183554683,621,155,"['distance', 'vertical', 'grade']"
13125039,xgboost,74.00250854492188,0.13292195200920104,621,155,"['distance', 'vertical', 'grade']"
