strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
584854,7485154341,206.06,2398.0,255.0,17973,tdf-2022,15,2022-07-17,2022-07-01,[],2022,64.0,1551,16,0.011503516295848564,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7510536464,190.02,1370.0,237.0,14870,tdf-2022,19,2022-07-22,2022-07-01,[],2022,35.0,1551,21,0.007158158733476148,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7522681629,117.01,828.0,226.0,11558,tdf-2022,21,2022-07-24,2022-07-01,[],2022,13.0,1551,23,0.00702659583495986,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
3855537,7403524521,206.71,1217.0,268.0,17389,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.005853015721863923,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7410834733,185.25,1371.0,264.0,15621,tdf-2022,3,2022-07-03,2022-07-01,[],2022,16.0,1551,2,0.0073464401112415005,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7423410155,177.59,1818.0,294.0,15546,tdf-2022,4,2022-07-05,2022-07-01,[],2022,63.0,1551,4,0.010133327387853384,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7425082448,168.71,773.0,300.0,13529,tdf-2022,5,2022-07-06,2022-07-01,[],2022,1.0,1551,5,0.004560929414749562,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7430361303,224.23,2518.0,308.0,17175,tdf-2022,6,2022-07-07,2022-07-01,[],2022,85.0,1551,6,0.011104838851941362,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7436135020,178.72,2482.0,302.0,15348,tdf-2022,7,2022-07-08,2022-07-01,[],2022,192.0,1551,7,0.013697420558271984,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7447181045,192.93,2466.0,186.0,16169,tdf-2022,8,2022-07-09,2022-07-01,[],2022,87.0,1551,8,0.012620524473377142,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7447184413,198.84,3477.0,287.0,20257,tdf-2022,9,2022-07-10,2022-07-01,[],2022,223.0,1551,9,0.01718590133305654,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
3855537,7457290600,153.21,2317.0,302.0,14595,tdf-2022,10,2022-07-12,2022-07-01,[],2022,143.0,1551,11,0.014897734798459432,0,79.0,108.02037974683545,34.38789035019557,815.126582278481,0.8108149613773774
